"vremia","191HL","192HL","193BL","194BL","191HR","192HR","193BR","194BR","281NL","282NL","283BL","284BL","281NR","282NR","283BR","284BR","301BL","302BL","303HL","304HL","301BR","302BR","303HR","304HR","321BL","322BL","323HL","324HL","321BR","322BR","323HR","324HR","341BL","342BL","343HL","344HL","341BR","342BR","343HR","344HR","461L","462L","463L","461R","462R","463R","G11L","G12L","G13L","G14L","G15L","G16L","G17L","G11R","G12R","G13R","G14R","G15R","G16R","G17R","G21L","G22L","G23L","G24L","G25L","G26L","G27L","G21R","G22R","G23R","G24R","G25R","G26R","G27R","D12","D13","D14","D15","D16","D17","D18","D19","D20","U64","RasxCD"
"2020-06-30 00:11:17.078","27","28","28","29","27","28","29","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","38","36","34","42","36","43","49","34","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1240","1720"
"2020-06-30 00:11:18.093","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1240","1600"
"2020-06-30 00:11:19.125","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","42","36","43","49","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1240","1580"
"2020-06-30 00:11:20.140","26","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1230","1710"
"2020-06-30 00:11:21.171","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1230","1680"
"2020-06-30 00:11:22.296","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","49","35","42","34","42","40","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.8","1230","1730"
"2020-06-30 00:11:23.312","26","28","28","29","27","28","28","30","30","34","32","30","30","32","33","29","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1220","1740"
"2020-06-30 00:11:24.343","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","29","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","37","36","42","40","38","43","38","36","34","41","36","43","49","34","42","34","42","40","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1220","1620"
"2020-06-30 00:11:25.359","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1220","1780"
"2020-06-30 00:11:26.390","26","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","49","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1220","1710"
"2020-06-30 00:11:27.406","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","29","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","36","34","35","32","35","35","37","36","42","40","37","43","38","36","34","41","36","43","49","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1220","1590"
"2020-06-30 00:11:28.468","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1220","1630"
"2020-06-30 00:11:29.515","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","36","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","49","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1210","1640"
"2020-06-30 00:11:30.531","26","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1210","1680"
"2020-06-30 00:11:31.546","27","28","29","29","27","28","28","30","30","34","32","30","30","32","33","29","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","36","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","49","34","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1210","1750"
"2020-06-30 00:11:32.578","26","28","28","29","27","28","29","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","36","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1210","1720"
"2020-06-30 00:11:33.593","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","35","35","37","36","42","40","38","43","38","36","34","42","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1210","1870"
"2020-06-30 00:11:34.609","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","36","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","49","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1210","1740"
"2020-06-30 00:11:35.625","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1210","1720"
"2020-06-30 00:11:36.640","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1200","1640"
"2020-06-30 00:11:37.671","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1200","1690"
"2020-06-30 00:11:38.687","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","35","35","37","36","42","40","38","43","38","36","34","42","36","43","49","34","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1200","1780"
"2020-06-30 00:11:39.828","27","28","29","29","27","28","28","30","30","34","32","30","30","32","33","29","34","32","31","32","27","34","33","32","36","35","33","40","36","38","36","41","36","34","35","32","36","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1200","1520"
"2020-06-30 00:11:40.890","27","28","29","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","36","34","35","32","36","35","37","36","42","40","38","43","38","36","34","41","36","43","49","35","42","34","42","40","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.8","1200","1610"
"2020-06-30 00:11:41.921","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","37","36","42","40","38","43","38","36","34","41","36","43","49","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1200","1660"
"2020-06-30 00:11:42.937","27","28","29","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","37","38","36","41","36","34","35","32","36","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.8","1200","1650"
"2020-06-30 00:11:43.953","27","28","29","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","36","34","35","32","36","35","37","36","42","40","38","43","38","36","34","41","36","43","49","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1200","1620"
"2020-06-30 00:11:44.984","27","28","29","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","36","34","35","32","36","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.8","1200","1800"
"2020-06-30 00:11:46.031","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","34","33","32","36","35","33","40","36","38","36","41","36","34","35","32","36","35","37","36","42","40","38","43","38","36","34","42","36","43","49","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1200","1710"
"2020-06-30 00:11:47.046","27","28","29","29","27","28","29","30","30","34","32","30","30","32","33","29","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","36","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1190","1740"
"2020-06-30 00:11:48.062","27","28","29","29","27","28","28","30","30","34","32","30","30","32","33","29","34","32","31","32","27","34","33","32","36","35","33","40","36","38","36","41","36","34","35","32","36","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1190","1720"
"2020-06-30 00:11:49.093","27","28","29","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","36","38","36","41","36","34","35","32","36","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1190","1770"
